rating,totalUserRatings,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,place,successMetric,nearestDistanceToTRH,successProbability,predictedLabel,existingLocation,ZIP3
4.4,3401.0,39.8306321,-84.8479527,47374.0,richmond,18,64260,35467,17062,18405,38.6,35.8,40.6,29592,2988,653,1706,40871,1272,1109,1109,23584,7307,704.0,17676,8000,6860,86300.0,704.0,1957,23986,6874,2796,1351,16603,15671,49141,32828,1706,2744,653,15490,253105,14860,34354,34354,14860,8675,29213,64260.0,14964.4,31.341774006887924,0.0,0,1,473
4.4,3363.0,39.1678502,-86.5716232,47404.0,bloomington,18,5860,84691,42610,42081,24.0,23.9,24.2,68716,3762,8384,3621,41354,4562,2465,2301,25437,23353,946.0,35252,11276,20703,219200.0,946.0,1983,40259,5090,10171,8358,43927,40780,47487,27686,3621,3735,8369,38969,589160,31979,83938,83938,31979,12336,77096,5860.0,14797.2,33.06502063685083,0.0,0,1,474
4.4,2582.0,39.9754017,-86.0029639,46038.0,fishers,18,23278,93488,45222,48266,36.5,35.9,37.4,77801,5415,6684,3223,108361,723,108,424,50208,2727,1240.0,34999,26048,7805,280300.0,1240.0,2001,60343,5772,24560,11752,51902,50350,103114,49844,3223,5363,6603,49906,1122455,33853,93356,93356,33853,25477,71828,23278.0,11360.8,6.882642987653661,0.0,0,1,460
4.2,6093.0,39.7874876,-86.0449274,46219.0,indianapolis,18,36003,869387,418738,450649,34.2,33.1,35.2,512585,251815,32342,90534,50813,28639,15803,16975,29839,143977,911.0,386986,184977,157848,145200.0,911.0,1971,572580,129548,118823,45674,451185,425293,61662,34042,90534,248897,31624,417954,9384160,342825,859721,859721,342825,186839,688788,36003.0,25590.6,8.904299338546181,0.0,0,1,462
4.4,3189.0,41.55116,-87.1767942,46368.0,portage,18,61092,36524,17326,19198,37.6,35.8,39.8,30198,3366,312,6884,59731,686,863,798,27674,5183,936.0,15235,9864,4522,156600.0,936.0,1978,25237,8948,2863,965,18441,17327,63500,60718,6884,3186,312,16875,467990,14386,36303,36303,14386,9479,29768,61092.0,14031.6,11.868370286202175,0.0,0,1,463
4.3,1663.0,40.0024975,-86.1280769,46032.0,carmel,18,10342,99130,47891,51239,40.0,39.5,40.5,81094,3181,10646,3490,115109,724,372,489,60329,3081,1247.0,39652,28302,9067,352400.0,1247.0,1994,66507,5094,27136,13843,54258,52792,116240,37230,3490,3153,10646,52248,1097605,37369,98711,98711,37369,27786,78621,10342.0,7150.9,6.882642987653712,0.0,0,1,460
4.4,4995.0,41.729877,-85.972405,46514.0,elkhart,18,20728,52657,24944,27713,33.4,31.0,36.2,38533,7500,424,13998,40101,2211,1153,1808,20806,11420,787.0,23522,10491,10286,96500.0,787.0,1965,33242,9975,3557,978,25400,23697,51518,33212,13998,7439,424,22888,419620,20777,51903,51903,20777,12152,40078,20728.0,21978.0,16.08415507684884,0.0,0,1,465
4.3,3901.0,41.6270807,-86.2520485,46614.0,south bend,18,71000,102686,48719,53967,33.7,32.7,35.1,61565,26049,1871,16076,42657,3941,2418,2444,24969,21460,814.0,46489,22884,16825,88600.0,814.0,1955,65055,15107,10147,5420,49610,46628,48832,34061,16076,25532,1850,45552,856140,39709,101173,101173,39709,22276,79889,71000.0,16774.3,16.08415507684885,0.0,0,1,466
4.2,3846.0,39.9196318,-86.2256419,46268.0,indianapolis,18,36003,869387,418738,450649,34.2,33.1,35.2,512585,251815,32342,90534,50813,28639,15803,16975,29839,143977,911.0,386986,184977,157848,145200.0,911.0,1971,572580,129548,118823,45674,451185,425293,61662,34042,90534,248897,31624,417954,9384160,342825,859721,859721,342825,186839,688788,36003.0,16153.2,7.712208592841729,0.0,0,1,462
4.2,3147.0,40.0544703,-85.6544562,46013.0,anderson,18,1468,54476,26476,28000,39.4,37.4,41.3,41867,8228,493,3223,37110,2276,1835,1805,22971,11936,781.0,28255,13074,10238,78600.0,781.0,1961,37683,12333,3487,1743,25002,23387,46498,33164,3223,8155,493,23030,551270,23312,53407,53407,23312,13044,44916,1468.0,13217.4,18.137495856080623,0.0,0,1,460
4.4,4793.0,37.9758913,-87.4563121,47716.0,evansville,18,22000,118414,56982,61432,37.7,36.1,39.1,94920,15570,1292,3857,42623,4197,3249,3405,25476,24032,797.0,58695,28330,23376,98600.0,797.0,1958,81900,23231,11559,4506,60285,56519,48253,36858,3857,15497,1292,55513,1020520,51706,116191,116191,51706,28172,96956,22000.0,21089.2,24.936414634284283,0.0,0,1,477
4.3,3731.0,40.2193009,-85.3872175,47303.0,muncie,18,51876,67739,32325,35414,28.8,27.6,30.0,55769,7326,1281,2190,34602,3975,1832,1782,21556,18351,714.0,32047,13732,13707,76500.0,714.0,1960,37592,10603,5259,3131,33559,30983,39972,31831,2190,7197,1239,30123,515275,27439,66610,66610,27439,13535,58896,51876.0,16043.3,18.137495856080697,0.0,0,1,473
4.2,2252.0,41.28019,-85.85349,46582.0,warsaw,18,80306,15757,7937,7820,33.5,30.7,36.4,13013,313,770,2227,53006,535,182,405,26001,2235,828.0,7232,3130,3389,138800.0,828.0,1977,10170,2315,2001,1192,8553,8133,49560,30406,2227,313,770,7798,107230,6519,15257,15257,6519,3634,12807,80306.0,9458.4,31.629660294909847,0.0,0,1,465
4.2,4565.0,39.6640436,-86.0930509,46237.0,indianapolis,18,36003,869387,418738,450649,34.2,33.1,35.2,512585,251815,32342,90534,50813,28639,15803,16975,29839,143977,911.0,386986,184977,157848,145200.0,911.0,1971,572580,129548,118823,45674,451185,425293,61662,34042,90534,248897,31624,417954,9384160,342825,859721,859721,342825,186839,688788,36003.0,19173.0,5.137124175762587,0.0,0,1,462
4.5,31.0,40.6021265,-79.1913142,15701.0,indiana,42,36816,13162,6420,6742,21.8,22.2,21.5,11513,756,335,298,30934,776,244,498,17531,3196,692.0,5342,1494,2780,113200.0,692.0,1953,4838,953,1244,816,6585,5918,53047,28690,298,710,335,5472,71615,4274,13158,13158,4274,1456,12179,36816.0,139.5,29.468150911718872,0.0,0,1,157
4.5,6140.0,41.6538545,-93.7383332,50131.0,johnston,19,39765,22077,10580,11497,39.1,36.8,41.0,18756,1121,1536,718,92984,70,181,111,49775,1104,1134.0,9335,6522,2403,272500.0,1134.0,2002,14880,2259,5076,2123,12510,12340,113409,60451,718,1078,1536,12250,222500,8925,21788,21788,8925,6132,17150,39765.0,27630.0,7.091674292349408,0.0,0,1,501
4.5,3564.0,41.6963804,-91.6065484,52241.0,coralville,19,16230,21630,11098,10532,32.7,34.1,31.8,14910,3391,2204,1044,68230,632,309,306,42251,2365,910.0,9341,4717,4015,240700.0,910.0,1991,14483,1311,4799,1803,12472,12208,87593,28413,1044,3391,2204,11923,212805,8732,20522,20522,8732,5019,17540,16230.0,16038.0,18.55760815020372,0.0,0,1,522
4.5,5828.0,41.5742067,-90.5164406,52807.0,davenport,19,19000,102199,50404,51795,37.0,35.8,38.1,81627,11218,2574,9111,53140,3106,1712,1797,29530,15751,786.0,45085,25435,14826,135200.0,786.0,1964,69333,17893,12248,4448,51968,49524,60853,44729,9111,11099,2574,48749,828775,40261,100763,100763,40261,23413,83288,19000.0,26226.0,56.92178931465905,0.0,0,1,528
4.4,3414.0,42.5118104,-92.4265247,50613.0,cedar falls,19,11755,40750,19339,21411,27.3,28.7,26.2,37240,726,1943,1056,64809,813,535,531,36150,6340,944.0,16118,9757,5400,204300.0,944.0,1974,22125,3556,6199,2779,24382,23421,79813,33693,1056,701,1943,22826,328240,15157,40411,40411,15157,8166,34337,11755.0,15021.6,53.083076325485074,0.0,0,1,506
4.4,3441.0,42.0162638,-93.6110774,50010.0,ames,19,1855,66361,35580,30781,23.5,23.4,23.6,53382,2014,7591,2579,50783,3079,1334,1264,27483,14841,944.0,27125,10365,14809,213500.0,944.0,1990,30167,3467,9628,5358,37909,35154,68274,28429,2579,1996,7576,34336,534495,25174,66056,66056,25174,10231,59715,1855.0,15140.4,25.3583606682496,0.0,0,1,500
4.3,1182.0,41.660294,-93.49113,50009.0,altoona,19,1630,18917,8954,9963,36.7,34.2,38.2,17232,751,149,769,79482,180,105,64,34066,1327,1027.0,7198,4673,2142,199600.0,1027.0,1997,12366,3922,2678,763,10287,9754,75385,50139,769,751,149,9611,199150,6815,18798,18798,6815,4892,14619,1630.0,5082.599999999999,12.768924517185484,0.0,0,1,500
4.3,1712.0,41.5608885,-93.7965079,50266.0,west des moines,19,83910,66724,33057,33667,35.7,34.4,36.9,56620,2648,4393,4036,74159,689,641,948,45768,4492,1058.0,31756,17514,11926,228300.0,1058.0,1992,46301,6184,16215,5843,38777,37812,77955,52705,4036,2630,4350,36952,584895,29440,66389,66389,29440,16528,53624,83910.0,7361.599999999999,7.091674292349594,0.0,0,1,502
4.4,4462.0,41.9524772,-91.7151835,52404.0,cedar rapids,19,12000,133125,65799,67326,36.5,35.4,37.6,110617,10827,3941,5456,60787,2591,1765,2121,34019,14539,791.0,60341,39109,16675,144500.0,791.0,1971,89770,19679,20591,6130,73561,70656,64080,37001,5456,10592,3934,69584,1178885,55784,131663,131663,55784,32170,108488,12000.0,19632.800000000003,18.557608150203485,0.0,0,1,524
4.5,4604.0,41.2300469,-95.8779284,51501.0,council bluffs,19,16860,62376,30385,31991,38.7,37.4,40.4,57040,1490,697,6460,53449,1540,1359,1088,27489,7362,860.0,27171,15708,9331,122400.0,860.0,1964,42459,11857,5401,2255,32367,30769,55507,35710,6460,1440,697,30229,559960,25039,61490,61490,25039,15040,50815,16860.0,20718.0,9.999188358348215,0.0,0,1,515
4.4,2591.0,42.49522,-90.720916,52002.0,dubuque,19,22395,58052,28165,29887,37.5,35.6,39.8,51957,2452,856,1276,54938,1586,1120,1021,30664,7243,807.0,26214,15582,8569,147900.0,807.0,1961,39200,11065,7806,3521,31184,29691,54771,38608,1276,2437,846,29296,399865,24151,56947,56947,24151,13900,48226,22395.0,11400.4,63.19905426609861,0.0,0,1,520
4.4,2763.0,42.446066,-96.3390388,51106.0,sioux city,19,73335,82535,40886,41649,34.1,33.1,35.2,66350,3801,2553,16731,57750,1995,1335,1703,27093,11106,797.0,33702,19988,11442,123100.0,797.0,1955,51532,13684,7702,2745,43666,41524,55068,36038,16731,3455,2553,40901,685015,31430,81626,81626,31430,19948,63937,73335.0,12157.2,76.81336361250901,0.0,0,1,511
4.5,3076.0,38.9411714,-95.2615591,66046.0,lawrence,20,38900,97348,48513,48835,28.2,27.4,29.0,76583,4928,6357,6546,55598,3238,1696,2194,32032,16971,953.0,42033,17598,21824,204800.0,953.0,1986,54819,7689,16078,9111,58753,56192,56835,31376,6546,4592,6274,54982,998370,39422,96826,96826,39422,19750,83150,38900.0,13842.0,26.640859668969,0.0,0,1,660
4.4,5427.0,38.9090996,-94.7676546,66062.0,olathe,20,52575,139216,68463,70753,35.2,34.7,35.5,116922,8326,5778,15497,96548,1121,859,1018,39402,7491,1070.0,50738,35700,13219,252900.0,1070.0,1993,89279,12866,28396,13276,78189,75803,87103,36200,15497,8208,5767,74465,1473670,48919,138080,138080,48919,36446,106301,52575.0,23878.800000000003,6.178582877822749,0.0,0,1,660
4.5,928.0,38.9520859,-94.6668534,66212.0,overland park,20,53775,193412,95611,97801,38.5,36.7,40.0,156480,9412,16711,13815,87629,1799,1527,1397,49406,8279,1200.0,83650,50336,29558,295800.0,1200.0,1987,133179,14186,49206,23869,111106,107596,87282,37990,13815,9044,16664,105930,1886000,79894,192201,192201,79894,50713,157669,53775.0,4176.0,6.178582877822702,0.0,0,1,662
4.6,7669.0,37.6720244,-97.4200102,67209.0,wichita,20,79000,390566,192835,197731,35.3,34.3,36.5,283566,40316,19143,67895,53466,10639,7367,7316,29812,59812,821.0,172801,89666,65017,138100.0,821.0,1972,254991,54316,49889,21100,202047,190791,61847,37803,67895,39242,18699,188723,3408890,154683,386060,386060,154683,92969,309056,79000.0,35277.399999999994,12.261464691377634,0.0,0,1,672
4.5,4754.0,37.7278459,-97.2071071,67226.0,wichita,20,79000,390566,192835,197731,35.3,34.3,36.5,283566,40316,19143,67895,53466,10639,7367,7316,29812,59812,821.0,172801,89666,65017,138100.0,821.0,1972,254991,54316,49889,21100,202047,190791,61847,37803,67895,39242,18699,188723,3408890,154683,386060,386060,154683,92969,309056,79000.0,21393.0,12.261464691377672,0.0,0,1,672
4.4,4505.0,39.0431385,-95.759027,66604.0,topeka,20,71000,125819,59954,65865,38.1,36.2,40.1,96433,13255,2122,19225,49647,3344,2491,2937,28420,16903,815.0,60489,31708,22384,105700.0,815.0,1966,85220,22957,15842,6045,62223,59157,57002,32667,19225,12804,2086,58331,944870,54092,122741,122741,54092,30361,101576,71000.0,19822.0,27.62816918297558,0.0,0,1,666
4.6,3057.0,39.1770499,-96.5565306,66502.0,manhattan,20,44250,55045,28138,26907,24.6,24.2,25.2,44857,3091,3249,3766,50957,1791,1125,1161,27243,13185,911.0,23992,8193,12436,213200.0,911.0,1983,26922,3192,7444,4373,31869,30463,52589,23047,3766,3046,3151,30813,426480,20629,53581,53581,20629,9570,48088,44250.0,14062.2,43.74527994428559,0.0,0,1,665
4.5,4734.0,39.2412883,-94.656915,64151.0,kansas city,29,38000,491158,238194,252964,35.4,34.4,36.2,296233,135875,13660,52031,56179,14860,9523,10283,33215,73724,979.0,233432,111078,95217,163300.0,979.0,1966,334831,72887,75170,32048,270462,257087,62387,35597,52031,134295,13402,252767,5193925,206295,486629,486629,206295,110723,396486,38000.0,21303.0,10.881723722138943,0.0,0,1,641
4.1,272.0,36.6245059,-88.319552,42071.0,murray,21,54642,19254,9584,9670,27.0,27.7,26.6,16697,1241,439,551,31827,1224,584,622,19701,4145,674.0,8935,3050,4324,158200.0,674.0,1981,10217,2216,2013,1246,9724,9271,51955,30456,551,1226,439,9181,114075,7374,18893,18893,7374,3382,16908,54642.0,1115.1999999999998,37.09357785121514,0.0,0,1,420
3.9,201.0,36.6445848,-87.453145,42223.0,fort campbell,21,28486,14363,9076,5287,22.0,22.5,20.5,9960,2350,503,3102,40151,187,69,68,19618,1044,1233.0,3530,24,3149,-666666666.0,1233.0,1979,4527,816,816,176,1790,1461,48542,36544,3102,2199,475,8420,66765,3173,7312,7312,3173,2941,10620,28486.0,783.9,9.621351541256436,0.0,0,1,422
4.5,5324.0,39.0335985,-84.5364712,41017.0,ft mitchell,21,28558,8278,4054,4224,36.3,37.6,36.0,7854,61,92,161,72376,76,33,45,43678,342,825.0,3511,1919,1412,279400.0,825.0,1963,5238,812,1381,796,4434,4360,80625,20440,161,61,92,4352,97080,3331,8249,8249,3331,2052,6381,28558.0,23958.0,0.0,0.0,0,1,410
4.3,2624.0,39.0146891,-84.6386941,41042.0,florence,21,27982,32721,16373,16348,37.6,35.0,39.8,28023,1852,1407,1136,60018,422,467,707,32290,2377,979.0,14171,7272,5966,154900.0,979.0,1987,22092,6005,3540,1332,17267,16599,83424,37538,1136,1852,1407,16200,337640,13238,32380,32380,13238,8053,26431,27982.0,11283.2,5.640455592197818,0.0,0,1,410
4.2,1182.0,38.2137861,-84.5410514,40324.0,georgetown,21,30700,34362,16453,17909,33.0,32.2,33.7,28936,2119,517,1828,66972,514,648,383,30339,3963,940.0,13925,8383,4914,176300.0,940.0,1999,21546,4409,3976,1888,18430,17893,62392,48944,1828,2055,484,17557,331620,13297,34136,34136,13297,9370,26831,30700.0,4964.400000000001,35.135412336598115,0.0,0,1,403
4.3,1940.0,36.939043,-86.4164425,42103.0,bowling green,21,8902,71628,34720,36908,27.6,27.7,27.5,51962,9463,4155,5501,42044,2847,2121,1608,24379,16662,815.0,30080,10747,16757,168000.0,815.0,1986,39451,7791,7199,3562,38842,36565,46386,34035,5501,9392,4155,33890,654105,27504,70404,70404,27504,14848,58562,8902.0,8342.0,43.169490945054,0.0,0,1,421
4.4,3186.0,37.7278413,-87.1242988,42301.0,owensboro,21,58620,59796,28505,31291,38.4,37.1,39.9,50998,3924,1441,2733,46193,2234,1471,1402,27780,11844,812.0,27609,14132,11282,125600.0,812.0,1970,39877,10601,6084,3067,27496,26246,60481,38423,2733,3857,1411,25892,441610,25414,58668,58668,25414,15129,47863,58620.0,14018.4,24.936414634284187,0.0,0,1,423
4.4,4813.0,37.7087393,-85.8313152,42701.0,elizabethtown,21,24274,30179,14513,15666,36.7,36.1,37.1,23197,3648,1115,1464,47270,793,758,795,30424,3892,765.0,14338,5950,7089,175400.0,765.0,1991,20507,4034,3379,1801,14656,13878,60206,35972,1464,3612,1027,14012,272450,13039,28728,28728,13039,7367,24228,24274.0,21177.2,42.04441915797048,0.0,0,1,427
4.2,3006.0,37.0564112,-84.6251848,42501.0,somerset,21,71688,11548,5423,6125,39.3,37.7,41.0,10800,327,134,529,27739,664,402,419,28144,3278,670.0,5092,2144,2367,113400.0,670.0,1971,8247,1756,718,403,4949,4415,79688,31141,529,327,134,4363,89220,4511,10834,10834,4511,2305,9648,71688.0,12625.2,29.1870468861715,0.0,0,1,425
4.1,2252.0,37.1104882,-84.100021,40741.0,london,21,47476,8058,3753,4305,39.1,39.8,38.8,7514,151,120,109,40574,607,206,364,25054,2061,661.0,3680,1687,1616,130100.0,661.0,1983,5662,1673,440,200,3050,2975,46438,37667,109,151,120,2961,47545,3303,7432,7432,3303,2044,6471,47476.0,9233.2,29.187046886171487,0.0,0,1,407
4.4,3465.0,38.4850454,-82.6511136,41101.0,ashland,21,2368,20449,9361,11088,40.5,38.6,42.3,18922,371,149,540,42639,1325,533,364,24652,4272,659.0,10417,5219,3378,101900.0,659.0,1963,14287,3401,1844,1388,8518,7834,45435,28986,540,371,149,7729,148600,8597,20267,20267,8597,5317,16781,2368.0,15246.000000000002,15.228775510979585,0.0,0,1,411
4.4,2680.0,37.7347113,-84.3247205,40475.0,richmond,21,65226,35744,16609,19135,26.2,26.1,26.4,31304,2161,604,851,39329,1567,1251,813,22549,8425,713.0,14700,5138,8213,148900.0,713.0,1993,18902,3692,3705,1490,19431,17748,44918,25714,851,2139,604,16981,328105,13351,35109,35109,13351,6281,30263,65226.0,11792.000000000002,35.13541233659826,0.0,0,1,404
4.4,3913.0,37.075751,-88.683032,42001.0,paducah,21,58836,24947,11578,13369,43.8,41.9,45.4,18152,5293,298,711,39061,968,894,992,30620,5145,695.0,13713,5911,5681,118100.0,695.0,1966,18147,4965,2964,1060,11949,11593,52665,34779,711,5293,298,11445,193080,11592,23806,23806,11592,5762,21093,58836.0,17217.2,37.09357785121501,0.0,0,1,420
4.2,1838.0,37.5081057,-82.5434419,41501.0,pikeville,21,60852,6642,3116,3526,33.2,32.9,33.6,6185,137,98,55,39122,617,204,212,29215,1734,732.0,3231,1198,1561,226200.0,732.0,1984,4215,759,909,550,2736,2607,49107,35870,55,137,98,2553,35135,2759,6224,6224,2759,1647,5587,60852.0,7719.6,62.988469784206,0.0,0,1,415
4.1,4024.0,36.5835891,-87.2971885,37040.0,clarksville,47,15160,156092,78420,77672,30.0,29.4,30.7,101573,35822,4105,18068,55819,3891,1835,2189,26312,20910,963.0,63968,31408,26395,164800.0,963.0,1993,95448,21420,17710,7606,68693,64219,55471,33816,18068,34728,3998,73628,1796260,57803,143751,143751,57803,40083,119815,15160.0,16498.399999999998,9.621351541256468,0.0,0,1,370
4.3,3115.0,30.3790433,-91.0645865,70809.0,baton rouge,22,5000,222191,104674,117517,32.0,29.6,34.2,84550,118769,8217,9070,44177,9942,4704,5091,30726,52214,886.0,102556,42429,42662,185000.0,886.0,1974,136316,32121,25606,15489,112920,103137,56908,32031,9070,118528,8211,101178,2072875,85091,220390,220390,85091,44468,182803,5000.0,13394.5,10.385226563744329,0.0,0,1,708
4.3,4692.0,29.9032522,-90.0685449,70058.0,harvey,22,33245,20992,10393,10599,37.6,36.0,37.8,7794,10177,1334,2333,45048,595,488,452,25307,3660,1012.0,8615,4167,3700,151800.0,1012.0,1976,14013,4246,1837,484,9948,9360,55625,31364,2333,10045,1334,9219,267620,7867,20725,20725,7867,4867,16444,33245.0,20175.6,32.68776819713523,0.0,0,1,700
4.5,2505.0,31.2829606,-92.4743558,71301.0,alexandria,22,975,46545,22359,24186,37.2,34.8,40.0,17252,26604,1049,1331,41845,1871,1874,1443,28123,12080,833.0,21361,8928,8810,151100.0,833.0,1969,31533,8686,4179,2160,20917,19271,57895,35000,1331,26451,983,18841,357985,17738,44930,44930,17738,10623,38014,975.0,11272.5,79.94381838159455,0.0,0,1,713
4.2,1979.0,30.4445796,-90.1292919,70433.0,covington,22,18125,10471,5359,5112,38.3,38.4,37.9,8166,1830,52,502,76399,150,129,89,30700,975,1115.0,3830,2437,919,243600.0,1115.0,1985,7125,1295,1891,739,3853,3705,67024,62386,502,1823,23,3639,88000,3356,9354,9354,3356,2461,8253,18125.0,8311.800000000001,25.2360849940912,0.0,0,1,704
4.3,3056.0,30.17787,-92.0755383,70503.0,lafayette,22,40735,126674,60989,65685,36.4,34.9,37.9,79515,38674,2906,4686,54139,4672,2471,2346,33362,22522,899.0,57329,29364,20888,197900.0,899.0,1980,86174,18334,22648,7264,65435,61984,60294,43972,4686,38542,2906,60949,1178430,50252,124894,124894,50252,29550,105082,40735.0,13140.8,61.90200599338552,0.0,0,1,705
4.3,3139.0,32.5033058,-92.1547642,71292.0,west monroe,22,80955,12431,5558,6873,39.7,36.5,41.8,7029,4991,59,427,35528,978,462,291,25927,3427,718.0,6760,2189,3375,127500.0,718.0,1973,9225,2670,1242,448,6335,5784,41557,39405,427,4974,59,5683,87525,5564,12347,12347,5564,2674,10304,80955.0,13497.7,86.37684079741098,0.0,0,1,712
4.2,1777.0,30.4646579,-90.9213209,70726.0,denham springs,22,20435,9908,4627,5281,35.1,31.3,38.3,8174,1082,0,811,67921,164,41,132,30986,612,803.0,4679,2502,1268,167500.0,803.0,1987,6404,1835,912,289,4877,4523,64836,57944,811,1082,0,4592,117675,3770,9671,9671,3770,2392,7841,20435.0,7463.400000000001,10.385226563744338,0.0,0,1,707
4.3,4623.0,32.5207796,-93.7084518,71111.0,bossier city,22,8920,68286,33376,34910,34.8,32.6,36.5,43732,19224,1698,6294,48385,1992,1854,1743,27034,13160,956.0,31404,14150,13127,165600.0,956.0,1979,45259,11149,6663,3278,28430,26624,53750,45463,6294,19152,1649,30473,532850,27277,63285,63285,27277,16691,54513,8920.0,19878.9,59.92423575558664,0.0,0,1,711
4.4,3000.0,30.1960353,-93.24802,70605.0,lake charles,22,41155,77832,37391,40441,35.5,34.3,36.7,35792,37306,1827,2658,44785,3088,1853,2405,30683,16161,830.0,38180,18061,15032,155700.0,830.0,1975,52368,13231,8664,3542,37676,35364,53702,46864,2658,37227,1806,34886,597580,33093,76226,76226,33093,18710,62804,41155.0,13200.000000000002,47.79971544422744,0.0,0,1,706
4.5,3644.0,30.2863751,-89.7477455,70458.0,slidell,22,70805,27782,13019,14763,39.5,38.2,41.8,20845,4803,436,1922,55874,569,398,341,29899,3183,1227.0,11687,7244,3561,167900.0,1227.0,1978,19142,4773,3054,1087,12910,12195,65565,50465,1922,4718,237,12362,327260,10805,27051,27051,10805,6641,22246,70805.0,16398.0,25.236084994091154,0.0,0,1,704
4.5,1965.0,29.611757,-90.7510644,70360.0,houma,22,36255,33053,16467,16586,36.3,35.8,36.7,21874,7665,49,1334,44956,1122,817,648,30306,6882,750.0,14280,8511,4398,163700.0,750.0,1973,22326,5878,2799,985,14584,13747,81076,51750,1334,7665,49,13661,298900,12909,32910,32910,12909,8174,26376,36255.0,8842.5,45.62493545224793,0.0,0,1,703
4.4,2936.0,29.9438689,-93.9924269,77640.0,port arthur,48,58820,54705,26673,28032,34.0,33.0,34.6,23530,23074,3540,17526,37794,2926,1782,1096,20888,14349,826.0,25468,11666,8933,68700.0,826.0,1973,34779,11083,2556,1035,21686,19817,62005,47250,17526,23004,3540,19518,468595,20599,54149,54149,20599,12944,41609,58820.0,12918.4,16.250854727020897,0.0,0,1,776
4.3,2775.0,44.314247,-69.8131876,4330.0,augusta,23,2100,18662,8871,9791,45.6,42.2,48.2,17316,331,303,327,38842,666,735,586,29095,3166,729.0,10334,4782,4485,145700.0,729.0,1962,13989,4178,2494,1050,9444,8952,60313,39236,327,320,303,8856,157190,9267,17864,17864,9267,4115,16280,2100.0,11932.5,62.99361079993182,0.0,0,1,433
4.4,3108.0,44.8282174,-68.7560952,4401.0,bangor,23,2795,32029,15169,16860,37.9,34.8,41.2,29015,588,523,875,47538,1080,889,877,31185,4987,834.0,15635,6691,7277,155200.0,834.0,1958,22699,5649,4842,2436,16424,15676,60701,34522,875,588,517,15206,239745,13968,31269,31269,13968,7275,27587,2795.0,13675.2,62.99361079993192,0.0,0,1,440
4.3,4309.0,39.1887743,-76.8152622,21045.0,columbia,24,19125,105412,51071,54341,38.7,35.7,41.5,53125,28991,13993,9948,111278,1560,894,944,52834,8008,1733.0,43373,27053,14208,385900.0,1733.0,1982,73777,8025,21744,16334,59858,57408,92762,34111,9948,28439,13971,56836,1560440,41261,104393,104393,41261,27806,87570,19125.0,18528.7,15.111713711507324,0.0,0,1,210
4.4,3246.0,39.4911732,-76.3958058,21047.0,fallston,24,27700,9118,4298,4820,44.8,45.8,44.4,8614,188,58,290,130625,73,16,21,53328,154,1273.0,3146,2974,172,425500.0,1273.0,1975,6216,1434,1534,1155,5088,4974,64790,45417,290,188,58,4942,177940,3146,9111,9111,3146,2681,7489,27700.0,14282.4,16.474509612348754,0.0,0,1,210
4.0,4384.0,38.9727248,-76.7714145,20720.0,bowie,24,8775,58158,27468,30690,42.7,39.9,45.5,18565,32784,2239,4340,116796,373,159,239,50185,1684,1937.0,21458,17697,3125,350000.0,1937.0,1982,41604,7782,10216,7919,34309,32663,95106,49286,4340,31934,2203,31851,1033000,20822,57797,57797,20822,14950,48414,8775.0,17536.0,15.1117137115073,0.0,0,1,207
4.3,3425.0,39.3709367,-77.4108962,21704.0,frederick,24,30325,71843,34833,37010,36.4,35.2,37.3,46657,13325,3996,11937,78400,1229,789,561,39218,7314,1378.0,30648,16445,12309,277300.0,1378.0,1988,49300,9093,11010,6723,40561,38651,81864,35313,11937,13148,3971,38487,1148625,28754,70619,70619,28754,17609,58937,30325.0,14727.5,21.39962597324911,0.0,0,1,217
4.4,3349.0,39.1106714,-76.4992865,21122.0,pasadena,24,60475,29432,14846,14586,36.1,35.8,36.5,22589,3718,770,1837,100832,165,147,134,46286,1484,1848.0,11527,9222,2087,329300.0,1848.0,1992,20534,4933,4417,1774,18340,17472,75476,37188,1837,3656,770,17408,512085,11309,29099,29099,11309,7972,24671,60475.0,14735.6,10.883220479094032,0.0,0,1,211
4.3,3147.0,39.6155623,-77.6939248,21740.0,hagerstown,24,36075,40027,19184,20843,35.9,35.1,36.8,27415,7348,885,3746,41905,1712,1237,1286,24699,9673,864.0,18665,6962,9707,160000.0,864.0,1959,26758,8838,2992,1302,18594,17034,59269,41650,3746,7228,885,16894,440075,16669,39275,39275,16669,9071,31288,36075.0,13532.1,22.31306374111293,0.0,0,1,217
